date,year,month,day,etc_etId,etc_est,etr_agrimet,etr_etId,etr_est,etr_ce,etc_agrimet
4/28/11,2011,4,28,2.73,2.492292643,5.59,5.48,5.50,5.76,4.83
4/29/11,2011,4,29,1.27,1.480380297,3.30,3.22,3.22,3.38,3.81
4/30/11,2011,4,30,1.52,2.008091927,4.32,4.42,4.44,3.79,4.83
5/1/11,2011,5,1,1.73,2.54574275,5.84,5.84,5.85,4.58,5.59
5/2/11,2011,5,2,1.64,2.575410843,6.10,6.21,6.23,5.75,5.33
5/3/11,2011,5,3,6.18,6.05984354,6.10,6.19,6.21,5.26,6.10
5/4/11,2011,5,4,5.62,5.548322678,5.59,5.62,5.62,5.18,5.84
5/5/11,2011,5,5,6.07,6.059226036,6.60,6.57,6.61,5.99,5.84
5/6/11,2011,5,6,4.04,4.575369835,6.35,6.31,6.36,5.69,5.59
5/7/11,2011,5,7,2.12,1.341323495,2.03,2.12,2.16,2.43,2.03
5/8/11,2011,5,8,2,1.454996109,2.03,2.01,2.04,2.64,2.54
5/9/11,2011,5,9,2.66,2.076042652,2.54,2.66,2.67,3.19,3.05
5/10/11,2011,5,10,3.37,2.581133842,3.30,3.37,3.41,2.78,3.56
5/11/11,2011,5,11,5.33,4.265659809,5.33,5.33,5.39,4.66,5.33
5/12/11,2011,5,12,6.2,4.428046703,6.35,6.2,6.28,5.84,5.59
5/13/11,2011,5,13,5.65,4.461026192,6.86,6.87,6.94,7.55,6.10
5/14/11,2011,5,14,4.97,4.606637955,7.62,7.56,7.62,8.90,6.86
5/15/11,2011,5,15,4.44,4.92206049,8.38,8.2,8.22,7.56,7.87
5/16/11,2011,5,16,1.74,2.125277281,3.56,3.62,3.65,4.36,4.57
5/17/11,2011,5,17,1.22,1.350861788,2.29,2.3,2.33,3.60,3.05
5/18/11,2011,5,18,1.19,0.955031812,1.52,1.54,1.56,3.92,1.78
5/19/11,2011,5,19,4.43,4.083328247,5.84,5.92,5.97,5.34,5.33
5/20/11,2011,5,20,4.8,4.941699028,7.37,7.42,7.48,6.03,6.60
5/21/11,2011,5,21,3.95,4.445055008,6.86,6.84,6.90,6.36,6.60
5/22/11,2011,5,22,2.43,2.892987728,4.32,4.4,4.45,5.02,4.83
5/23/11,2011,5,23,1.56,1.580125928,2.29,2.33,2.35,4.36,2.79
5/24/11,2011,5,24,4.42,4.973406315,6.86,6.77,6.79,4.53,7.87
5/25/11,2011,5,25,5.3,4.660391331,6.35,6.27,6.31,7.60,6.10
5/26/11,2011,5,26,3.31,3.355081081,4.06,4.16,4.19,4.51,5.08
5/27/11,2011,5,27,2.54,2.730993748,3.30,3.26,3.30,3.84,3.81
5/28/11,2011,5,28,2.52,2.588690519,3.05,3,3.04,2.93,3.56
5/29/11,2011,5,29,2.4,2.69208169,3.05,3.03,3.05,4.07,3.30
5/30/11,2011,5,30,3.97,4.471333981,5.08,5.01,5.04,4.63,5.33
5/31/11,2011,5,31,5.48,6.666389465,7.37,7.34,7.38,6.81,6.60
6/1/11,2011,6,1,4.13,5.281120777,5.84,5.79,5.84,7.04,5.84
6/2/11,2011,6,2,3.43,4.43253231,4.83,4.84,4.87,3.66,5.84
6/3/11,2011,6,3,3.92,5.031533241,5.59,5.45,5.51,5.14,6.35
6/4/11,2011,6,4,7.24,8.919874191,9.65,9.65,9.70,9.41,8.89
6/5/11,2011,6,5,7.06,8.368569374,8.89,8.92,8.99,10.74,7.87
6/6/11,2011,6,6,6.49,7.486445427,7.87,7.83,7.90,8.81,7.87
6/7/11,2011,6,7,3.74,3.787791014,3.81,3.74,3.78,3.81,4.32
6/8/11,2011,6,8,3.98,4.046666622,4.06,3.98,4.02,4.29,4.57
6/9/11,2011,6,9,6.77,6.90571022,6.86,6.77,6.82,5.69,7.62
6/10/11,2011,6,10,5.98,6.155611038,6.10,5.98,6.05,6.16,6.35
6/11/11,2011,6,11,4.69,4.867582798,4.83,4.69,4.76,6.24,4.83
6/12/11,2011,6,12,5.87,6.168609619,5.84,5.91,6.00,6.69,6.10
6/13/11,2011,6,13,5.23,5.558725357,5.33,5.3,5.37,5.79,5.59
6/14/11,2011,6,14,7,7.464728355,7.11,7.09,7.17,7.00,7.37
6/15/11,2011,6,15,7.41,7.952478886,7.62,7.51,7.58,8.61,8.13
6/16/11,2011,6,16,7.61,8.177900314,7.62,7.71,7.75,6.29,8.64
6/17/11,2011,6,17,6.7,7.24986887,6.86,6.77,6.84,7.16,7.37
6/18/11,2011,6,18,5.75,6.117133141,5.84,5.69,5.74,7.26,5.84
6/19/11,2011,6,19,6.2,6.637209892,6.10,6.13,6.19,4.10,6.86
6/20/11,2011,6,20,8.25,8.854754448,8.13,8.12,8.21,6.89,8.38
6/21/11,2011,6,21,7.94,8.525649071,7.87,7.78,7.89,8.00,7.87
6/22/11,2011,6,22,8.73,9.261679649,8.64,8.48,8.58,8.88,8.13
6/23/11,2011,6,23,9.78,10.36965561,9.65,9.48,9.60,8.89,9.40
6/24/11,2011,6,24,9.18,9.703419685,8.89,8.9,8.98,8.05,9.65
6/25/11,2011,6,25,7.53,7.981613636,7.37,7.31,7.39,8.53,8.13
6/26/11,2011,6,26,8.44,8.923402786,8.13,8.19,8.26,8.46,8.64
6/27/11,2011,6,27,10.3,10.95747852,9.91,10,10.15,10.18,9.65
6/28/11,2011,6,28,9.49,9.63243103,8.89,8.79,8.92,11.31,8.64
6/29/11,2011,6,29,9.76,9.876321793,9.14,9.04,9.14,11.09,9.40
6/30/11,2011,6,30,7.68,7.86087656,7.11,7.18,7.28,7.24,8.13
7/1/11,2011,7,1,7.89,8.162008286,7.37,7.48,7.56,7.60,8.38
7/2/11,2011,7,2,8.52,8.941967964,8.13,8.16,8.28,8.40,8.64
7/3/11,2011,7,3,8.68,9.158114433,8.38,8.36,8.48,9.25,8.38
7/4/11,2011,7,4,8,8.505208015,7.87,7.73,7.88,9.18,8.38
7/5/11,2011,7,5,8.69,9.192884445,8.38,8.42,8.54,8.98,8.89
7/6/11,2011,7,6,8.96,9.399497032,8.64,8.69,8.78,10.31,9.14
7/7/11,2011,7,7,8.5,8.921144485,8.38,8.25,8.37,7.16,8.89
7/8/11,2011,7,8,8.55,8.912571907,8.38,8.3,8.40,7.55,9.14
7/9/11,2011,7,9,6.81,7.055921078,6.60,6.59,6.67,9.10,7.37
7/10/11,2011,7,10,8.27,8.598802567,8.13,8.02,8.13,8.04,8.38
7/11/11,2011,7,11,7.65,7.953568459,7.37,7.42,7.55,9.03,7.37
7/12/11,2011,7,12,7.71,8.006070137,7.62,7.48,7.62,7.93,7.87
7/13/11,2011,7,13,8.86,9.160083771,8.64,8.6,8.73,9.49,9.14
7/14/11,2011,7,14,7.33,7.534456253,7.11,7.11,7.20,8.67,7.87
7/15/11,2011,7,15,7.53,7.662765503,7.11,6.98,7.10,8.23,7.87
7/16/11,2011,7,16,9.83,9.946596146,9.14,9.1,9.21,10.54,9.14
7/17/11,2011,7,17,10.17,10.28926754,9.40,9.48,9.53,12.85,9.40
7/18/11,2011,7,18,10.26,10.65781498,9.65,9.82,9.87,13.58,9.65
7/19/11,2011,7,19,11.21,11.83786106,10.67,10.9,10.96,12.01,10.67
7/20/11,2011,7,20,7.77,8.2752285,7.62,7.63,7.71,8.72,8.64
7/21/11,2011,7,21,7.72,8.259728432,7.62,7.64,7.73,9.40,8.38
7/22/11,2011,7,22,8.09,8.517559052,8.13,8.08,8.16,9.77,8.64
7/23/11,2011,7,23,7.42,7.776118279,7.37,7.49,7.54,10.01,7.87
7/24/11,2011,7,24,8.93,9.410463333,9.14,9.12,9.23,10.40,8.89
7/25/11,2011,7,25,9.64,10.18602848,9.91,10,10.12,11.60,9.14
7/26/11,2011,7,26,8.8,9.370292664,9.40,9.35,9.44,11.56,9.65
7/27/11,2011,7,27,7.07,7.54821682,7.62,7.68,7.76,9.70,8.38
7/28/11,2011,7,28,6.94,7.456600666,7.87,7.72,7.80,9.39,8.38
7/29/11,2011,7,29,7.11,7.805278778,8.38,8.23,8.31,9.64,8.38
7/30/11,2011,7,30,6.61,7.700026035,8.38,8.31,8.40,10.46,7.87
7/31/11,2011,7,31,3.46,4.064492702,4.57,4.57,4.61,6.78,4.57
8/1/11,2011,8,1,6.76,6.873534679,6.86,6.76,6.87,4.94,7.11
8/2/11,2011,8,2,6.35,2.248132467,6.35,6.35,6.42,6.41,6.60
8/3/11,2011,8,3,7.47,2.65127182,7.62,7.47,7.58,6.97,7.62
8/4/11,2011,8,4,5.8,2.158365011,6.35,6.09,6.17,8.75,6.35
8/5/11,2011,8,5,5.4,1.788755059,7.11,7.06,7.17,7.25,7.37
8/6/11,2011,8,6,4.87,1.23550117,8.38,8.15,8.24,7.92,7.87
8/7/11,2011,8,7,3.59,1.176730871,7.87,7.74,7.84,9.12,7.62
8/8/11,2011,8,8,2.7,1.082768202,7.11,7.13,7.22,8.62,7.37
8/9/11,2011,8,9,2.6,1.235063076,8.13,8.14,8.23,10.12,8.13
8/10/11,2011,8,10,2.06,1.155865073,7.62,7.62,7.71,8.93,7.87
8/11/11,2011,8,11,1.96,1.272702217,8.38,8.42,8.48,10.44,8.38
8/12/11,2011,8,12,1.58,1.195639253,7.87,7.9,7.97,8.87,7.87
8/13/11,2011,8,13,1.37,1.250092506,8.38,8.27,8.33,11.89,7.87
8/14/11,2011,8,14,1.2,1.240528107,8.13,8.19,8.27,11.46,7.62
8/15/11,2011,8,15,1.17,1.337408423,8.64,8.87,8.92,11.00,8.38
8/16/11,2011,8,16,0.81,1.031653285,6.86,6.82,6.88,7.66,7.37
8/17/11,2011,8,17,0.73,1.064943433,7.11,7.02,7.10,9.09,7.37
8/18/11,2011,8,18,0.71,1.188716769,7.87,7.86,7.92,10.33,7.37
8/19/11,2011,8,19,0.59,1.142438293,7.62,7.54,7.62,9.19,7.37
8/20/11,2011,8,20,0.51,1.201165795,8.13,7.91,8.01,8.57,7.62
8/21/11,2011,8,21,0.36,1.094560742,7.37,7.2,7.30,8.46,6.86
8/22/11,2011,8,22,0.41,1.241732478,8.38,8.2,8.28,10.94,7.87
8/23/11,2011,8,23,0.42,1.275500536,8.64,8.42,8.50,12.56,8.13
8/24/11,2011,8,24,0.75,1.136034966,7.62,7.47,7.57,7.79,7.37
8/25/11,2011,8,25,0.48,1.160395026,7.87,7.62,7.74,8.96,7.37
8/26/11,2011,8,26,0.41,1.103153586,7.37,7.24,7.35,8.37,7.11
8/27/11,2011,8,27,0.35,1.036667585,7.11,6.83,6.91,7.19,6.60
8/28/11,2011,8,28,0.32,1.02846837,6.86,6.78,6.86,6.39,6.60
8/29/11,2011,8,29,0.78,1.369877219,7.37,7.21,7.29,7.90,7.11
8/30/11,2011,8,30,0.37,1.131778359,7.62,7.5,7.55,9.20,7.11
8/31/11,2011,8,31,0.3,1.184817553,7.87,7.85,7.90,10.35,7.62
9/1/11,2011,9,1,0.24,1.053700089,7.11,6.99,7.02,7.61,7.11
9/2/11,2011,9,2,0.24,1.165288448,7.62,7.74,7.77,9.72,7.37
9/3/11,2011,9,3,0.16,0.898751259,5.84,5.98,5.99,7.28,5.84
9/4/11,2011,9,4,0.19,1.12662828,7.62,7.5,7.51,6.71,6.86
9/5/11,2011,9,5,0.15,1.017008901,7.11,6.73,6.78,5.68,6.10
9/6/11,2011,9,6,0.12,0.861245453,5.84,5.67,5.74,8.00,5.33
9/7/11,2011,9,7,0.16,1.25731039,8.38,8.31,8.38,7.95,7.62
9/8/11,2011,9,8,0.14,1.199512839,8.13,7.92,8.00,7.47,7.11
9/9/11,2011,9,9,0.09,0.936609924,6.35,6.16,6.24,6.52,5.84
9/10/11,2011,9,10,0.12,1.293958783,8.64,8.59,8.63,8.13,7.62
9/11/11,2011,9,11,0.07,0.840771139,5.59,5.53,5.61,7.44,5.08
9/12/11,2011,9,12,0.07,0.853819788,5.84,5.61,5.69,5.86,5.33
9/13/11,2011,9,13,0.06,0.79072839,5.33,5.17,5.27,5.17,5.08
9/14/11,2011,9,14,0.05,0.800297201,5.33,5.24,5.34,4.50,5.08
9/15/11,2011,9,15,0.06,0.928158164,6.10,6.1,6.19,4.67,5.59
9/16/11,2011,9,16,0.03,0.526202202,3.56,3.45,3.51,4.64,3.56
9/17/11,2011,9,17,0.45,0.95808351,4.83,4.74,4.81,5.09,5.08
9/18/11,2011,9,18,0.25,0.919113338,5.33,5.36,5.42,5.84,5.08
9/19/11,2011,9,19,0.14,0.968360543,6.10,6.12,6.19,7.10,5.59
9/20/11,2011,9,20,0.06,0.743882358,4.83,4.83,4.91,6.68,4.57
9/21/11,2011,9,21,0.06,0.838144243,5.59,5.54,5.57,6.25,5.08
9/22/11,2011,9,22,0.06,0.969041407,6.35,6.45,6.45,5.73,5.59
9/23/11,2011,9,23,0.06,1.08705163,7.11,7.23,7.25,6.44,5.84
9/24/11,2011,9,24,0.07,1.430170894,9.65,9.5,9.53,7.06,7.62
9/25/11,2011,9,25,0.04,0.892660737,5.84,5.87,5.95,9.01,4.83
9/26/11,2011,9,26,0.03,0.796442926,5.33,5.27,5.31,7.37,5.08
9/27/11,2011,9,27,0.03,0.834733903,5.59,5.51,5.56,5.73,5.08
9/28/11,2011,9,28,0.03,0.820882082,5.59,5.42,5.47,7.61,5.08
9/29/11,2011,9,29,0.03,0.949346006,6.35,6.24,6.33,7.76,5.33
9/30/11,2011,9,30,0.03,1.058274746,7.11,6.95,7.06,9.06,5.33
10/1/11,2011,10,1,0.03,1.053904891,7.11,6.95,7.03,9.17,4.57
10/2/11,2011,10,2,0.02,0.852427542,5.84,5.58,5.68,7.28,4.83
10/3/11,2011,10,3,0.03,1.298074722,8.64,8.56,8.65,9.19,6.86
10/4/11,2011,10,4,0.33,0.666636467,4.57,4.38,4.44,5.87,4.06
10/5/11,2011,10,5,0.88,0.331590861,1.78,1.43,1.67,1.79,1.78
10/6/11,2011,10,6,0.78,0.420142412,1.27,1.11,1.22,0.81,2.03
10/7/11,2011,10,7,1.19,0.837483346,1.78,1.7,1.79,0.27,1.78
10/8/11,2011,10,8,1.96,1.264299989,2.79,2.79,2.87,2.55,2.54
10/9/11,2011,10,9,1.76,1.089683414,2.79,2.69,2.74,2.62,2.54
10/10/11,2011,10,10,1.42,0.755879104,2.03,2.03,2.08,3.47,1.52
10/11/11,2011,10,11,1.93,1.314703703,2.79,2.76,2.84,1.87,2.29
10/12/11,2011,10,12,1.62,1.389457345,2.79,2.68,2.75,3.86,2.54
10/13/11,2011,10,13,1.41,1.488768697,3.30,3.19,3.26,4.05,2.79
10/14/11,2011,10,14,1.05,1.408004284,3.56,3.38,3.46,4.06,2.79
10/15/11,2011,10,15,0.6,1.005145788,2.79,2.67,2.77,4.97,2.03
10/16/11,2011,10,16,1.53,0.931332469,2.79,2.72,2.80,3.90,2.54
10/17/11,2011,10,17,1.11,1.18272078,2.79,2.66,2.70,1.36,3.05
10/18/11,2011,10,18,1.1,1.408913255,3.56,3.49,3.53,3.05,3.30
10/19/11,2011,10,19,0.59,0.970342696,2.79,2.64,2.73,4.47,2.29
10/20/11,2011,10,20,0.42,0.795864105,2.29,2.29,2.43,4.19,2.03
10/21/11,2011,10,21,0.44,0.869298577,2.79,2.72,2.84,3.36,2.29
10/22/11,2011,10,22,0.43,0.933198273,3.30,3.15,3.29,4.08,2.54
10/23/11,2011,10,23,0.32,0.780266643,3.05,2.85,2.98,3.56,2.54
10/24/11,2011,10,24,0.27,0.804367185,3.30,3.19,3.28,3.65,2.79
10/25/11,2011,10,25,0.18,0.531994939,2.29,2.24,2.32,2.48,2.54
10/26/11,2011,10,26,0.16,0.442084163,2.03,1.96,2.01,2.23,2.29
10/27/11,2011,10,27,0.21,0.594411314,2.79,2.7,2.79,3.72,2.29
10/28/11,2011,10,28,0.23,0.64025861,3.05,3.03,3.13,3.80,2.29
10/29/11,2011,10,29,0.28,0.777199864,3.81,3.87,3.97,5.15,2.29
10/30/11,2011,10,30,0.21,0.581150711,3.05,3.01,3.11,3.17,2.03
10/31/11,2011,10,31,0.18,0.525150836,2.79,2.81,2.90,3.11,2.03
11/1/11,2011,11,1,0.18,0.505695701,2.79,2.79,2.87,3.14,2.79
11/2/11,2011,11,2,0.17,0.488925576,2.79,2.79,2.83,3.36,2.54
11/3/11,2011,11,3,0.18,0.532494485,3.05,3.02,3.14,4.97,2.03
11/4/11,2011,11,4,0.18,0.539146125,3.30,3.19,3.24,4.48,2.29
11/5/11,2011,11,5,0.11,0.352913558,2.03,2.07,2.16,2.75,2.03
11/6/11,2011,11,6,0.06,0.182727531,1.02,1.08,1.13,0.82,0.76
11/7/11,2011,11,7,0.04,0.145624951,1.02,0.87,0.90,0.71,0.76
11/8/11,2011,11,8,0.07,0.251196533,1.52,1.43,1.56,2.08,1.27
11/9/11,2011,11,9,0.13,0.420116931,2.54,2.51,2.62,1.70,2.03
11/10/11,2011,11,10,0.11,0.401096553,2.54,2.37,2.52,2.73,1.78
11/11/11,2011,11,11,0.11,0.384719908,2.29,2.31,2.44,3.10,1.52
11/12/11,2011,11,12,0.13,0.462481529,3.05,2.85,2.95,2.87,2.29
11/13/11,2011,11,13,0.1,0.373243511,2.29,2.14,2.25,2.60,1.52
11/14/11,2011,11,14,0.16,0.591637552,2.79,2.81,2.93,3.21,2.03
11/15/11,2011,11,15,0.12,0.459883332,2.29,2.25,2.37,3.06,1.78
11/16/11,2011,11,16,0.07,0.285611391,1.52,1.39,1.51,2.38,1.27
11/17/11,2011,11,17,0.52,0.711493194,3.81,3.71,3.82,3.48,2.29
11/18/11,2011,11,18,0.81,0.419508219,1.27,1.33,1.41,1.70,1.27
11/19/11,2011,11,19,0.67,0.559328794,1.27,1.19,1.33,0.62,1.27
11/20/11,2011,11,20,0.33,0.328501195,0.76,0.72,0.82,0.99,1.02
11/21/11,2011,11,21,0.41,0.475796968,1.27,1.01,1.21,1.00,0.76
11/22/11,2011,11,22,0.37,0.458616674,1.27,1.1,1.21,1.30,0.51
11/23/11,2011,11,23,0.25,0.360274166,1.02,0.91,0.99,3.23,0.25
11/24/11,2011,11,24,0.55,0.870908558,2.54,2.28,2.46,3.25,1.27
11/25/11,2011,11,25,0.48,0.857103229,2.54,2.51,2.61,2.04,2.03
11/26/11,2011,11,26,0.25,0.590811133,1.78,1.78,1.94,2.04,1.52
11/27/11,2011,11,27,0.32,0.832251966,2.79,2.67,2.87,2.86,2.03
11/28/11,2011,11,28,0.12,0.348446757,1.27,1.15,1.29,2.41,0.76
11/29/11,2011,11,29,0.1,0.306711823,1.02,0.96,1.17,1.49,0.76
11/30/11,2011,11,30,0.1,0.277095139,1.02,0.99,1.08,1.81,0.76
12/1/11,2011,12,1,0.11,0.330575764,1.02,1.05,1.15,1.76,1.02
12/2/11,2011,12,2,0.12,0.361513466,1.27,1.17,1.29,2.07,1.02
12/3/11,2011,12,3,0.08,0.403397888,1.27,1.3,1.43,1.19,1.02
12/4/11,2011,12,4,0.05,0.24821347,0.76,0.85,0.91,1.25,0.51
12/5/11,2011,12,5,0.07,0.356086969,1.27,1.15,1.29,0.59,1.02
12/6/11,2011,12,6,0.04,0.222530082,0.76,0.66,0.83,0.95,0.51
12/7/11,2011,12,7,0.11,0.332505733,1.27,1.07,1.26,0.63,0.76
12/8/11,2011,12,8,0.07,0.212702632,0.76,0.65,0.83,0.61,0.51
12/9/11,2011,12,9,0.08,0.259260237,1.02,0.82,1.03,0.91,0.51
12/10/11,2011,12,10,0.18,0.499833703,2.03,1.84,2.03,0.99,1.02
12/11/11,2011,12,11,0.14,0.374351978,1.52,1.4,1.58,0.98,0.76
12/12/11,2011,12,12,0.05,0.152449071,0.51,0.52,0.66,0.73,0.51
12/13/11,2011,12,13,0.06,0.176941827,0.76,0.61,0.78,0.40,0.51
12/14/11,2011,12,14,0.11,0.277224094,1.27,1.05,1.24,0.81,0.51
12/15/11,2011,12,15,0.09,0.240836173,1.02,0.9,1.10,0.83,0.51
12/16/11,2011,12,16,0.05,0.147642195,0.51,0.47,0.68,0.69,0.25
12/17/11,2011,12,17,0.14,0.333144218,1.52,1.37,1.56,0.60,1.02
12/18/11,2011,12,18,0.1,0.257310122,1.27,1.04,1.23,0.66,0.76
12/19/11,2011,12,19,0.08,0.186345324,0.76,0.76,0.91,0.61,0.51
12/20/11,2011,12,20,0.09,0.234912649,1.02,0.94,1.16,0.88,0.76
12/21/11,2011,12,21,0.2,0.412560165,2.03,1.97,2.07,0.96,1.27
12/22/11,2011,12,22,0.12,0.266811103,1.27,1.21,1.37,0.75,1.02
12/23/11,2011,12,23,0.12,0.254347235,1.27,1.15,1.33,0.85,0.76
12/24/11,2011,12,24,0.15,0.30401966,1.52,1.47,1.61,0.82,1.02
12/25/11,2011,12,25,0.27,0.546520293,3.05,2.77,2.95,1.13,1.52
12/26/11,2011,12,26,0.14,0.313898087,1.52,1.55,1.74,1.18,0.51
12/27/11,2011,12,27,0.13,0.28262502,1.52,1.4,1.59,1.18,0.76
12/28/11,2011,12,28,0.08,0.171572149,1.02,0.88,0.98,0.93,0.00
12/29/11,2011,12,29,0.65,0.386277795,1.27,1.26,1.44,1.52,0.25
12/30/11,2011,12,30,1.13,0.671304524,2.03,1.87,2.01,1.63,1.02
12/31/11,2011,12,31,0.75,0.583847642,1.27,1.22,1.37,2.60,1.27
1/1/12,2012,1,1,0.71,0.561625004,1.27,1.17,1.35,2.63,1.02
1/2/12,2012,1,2,0.78,0.898039639,2.29,2.13,2.25,3.69,1.27
1/3/12,2012,1,3,0.18,0.613289177,1.52,1.37,1.65,2.65,0.76
1/4/12,2012,1,4,0.28,0.78130573,2.29,1.98,2.21,2.26,1.27
1/5/12,2012,1,5,0.28,0.700292766,2.03,1.91,2.12,2.82,1.02
1/6/12,2012,1,6,0.12,0.377129048,1.02,1.04,1.21,1.61,0.76
1/7/12,2012,1,7,0.13,0.250939518,0.76,0.77,0.83,1.97,0.76
1/8/12,2012,1,8,0.24,0.478204876,1.52,1.41,1.57,2.14,1.02
1/9/12,2012,1,9,0.14,0.417640626,1.27,1.25,1.43,1.78,1.02
1/10/12,2012,1,10,0.15,0.427670538,1.52,1.4,1.51,1.82,1.02
1/11/12,2012,1,11,0.07,0.224875808,0.76,0.66,0.83,1.30,0.76
1/12/12,2012,1,12,0.11,0.288766652,1.02,0.94,1.08,1.30,0.76
1/13/12,2012,1,13,0.08,0.263477802,1.02,0.82,1.01,1.69,0.76
1/14/12,2012,1,14,0.3,0.594791055,2.29,2.1,2.33,2.20,1.02
1/15/12,2012,1,15,0.7,0.892248094,3.56,3.52,3.67,3.35,1.78
1/16/12,2012,1,16,0.15,0.347416878,1.52,1.48,1.54,2.17,1.27
1/17/12,2012,1,17,0.26,0.497359484,2.29,2.16,2.26,2.10,1.52
1/18/12,2012,1,18,0.98,0.356436819,1.52,1.61,1.68,2.01,0.76
1/19/12,2012,1,19,0.27,0.277570397,0.76,0.45,0.74,0.68,0.00
1/20/12,2012,1,20,0.37,0.384746313,0.76,0.61,0.71,1.28,0.00
1/21/12,2012,1,21,0.48,0.633739352,1.02,0.78,0.92,1.79,0.51
1/22/12,2012,1,22,0.69,1.001075745,1.27,1.13,1.23,2.69,1.02
1/23/12,2012,1,23,0.18,0.284171551,0.25,0.29,0.35,1.38,0.51
1/24/12,2012,1,24,0.16,0.388156414,0.25,0.27,0.41,1.03,0.76
1/25/12,2012,1,25,0.41,0.732804179,0.76,0.67,0.80,1.72,0.51
1/26/12,2012,1,26,0.38,0.60291779,0.76,0.62,0.68,1.42,0.25
1/27/12,2012,1,27,0.72,1.276037812,1.27,1.18,1.28,1.14,1.27
1/28/12,2012,1,28,0.73,1.268696904,1.27,1.19,1.33,1.42,1.27
1/29/12,2012,1,29,0.57,0.991879761,1.02,0.95,1.10,1.78,0.76
1/30/12,2012,1,30,0.8,1.250727415,1.27,1.31,1.45,2.00,1.02
1/31/12,2012,1,31,0.63,1.011280298,1.27,1.03,1.19,1.60,1.02
2/1/12,2012,2,1,0.52,0.748079419,1.02,0.85,0.93,1.69,0.51
2/2/12,2012,2,2,0.41,0.582601428,0.76,0.67,0.74,1.19,1.02
2/3/12,2012,2,3,0.34,0.510415912,0.76,0.55,0.67,1.17,1.02
2/4/12,2012,2,4,0.68,0.90834862,1.27,1.11,1.22,1.60,1.02
2/5/12,2012,2,5,0.68,0.869945407,1.27,1.11,1.23,1.46,1.02
2/6/12,2012,2,6,0.74,0.867260337,1.27,1.21,1.29,1.27,1.27
2/7/12,2012,2,7,1.23,1.348189592,2.03,2.01,2.11,1.74,1.52
2/8/12,2012,2,8,0.28,0.37166512,0.51,0.58,0.63,1.37,0.25
2/9/12,2012,2,9,0.31,0.3380256,0.51,0.51,0.57,1.01,0.25
2/10/12,2012,2,10,0.69,0.901253343,1.27,1.28,1.42,1.23,1.02
2/11/12,2012,2,11,0.11,0.360360175,0.51,0.53,0.60,1.63,0.76
2/12/12,2012,2,12,0.14,0.382076472,0.76,0.56,0.65,1.20,0.51
2/13/12,2012,2,13,0.21,0.854194522,1.52,1.37,1.47,1.60,1.27
2/14/12,2012,2,14,0.13,0.750682473,1.27,1.31,1.37,1.86,1.27
2/15/12,2012,2,15,0.16,0.159652874,0.25,0.26,0.31,1.43,0.76
2/16/12,2012,2,16,0.66,0.705351055,1.27,1.08,1.16,1.81,1.27
2/17/12,2012,2,17,0.54,1.012088537,1.78,1.64,1.73,2.06,1.27
2/18/12,2012,2,18,0.24,0.799318969,1.52,1.43,1.46,1.69,1.02
2/19/12,2012,2,19,0.36,0.993100762,2.03,1.87,1.92,1.68,1.78
2/20/12,2012,2,20,0.71,0.581803501,1.27,1.17,1.21,1.88,1.02
2/21/12,2012,2,21,0.42,0.400113851,0.76,0.69,0.73,1.87,0.25
2/22/12,2012,2,22,2.24,2.17137289,3.56,3.67,3.72,3.06,2.29
2/23/12,2012,2,23,0.44,1.637651682,3.05,3.05,3.10,2.84,3.05
2/24/12,2012,2,24,0.5,1.371760249,2.79,2.88,2.92,2.89,2.54
2/25/12,2012,2,25,0.86,1.515676618,3.56,3.56,3.58,2.81,3.05
2/26/12,2012,2,26,0.27,1.00923419,2.54,2.59,2.63,2.88,2.29
2/27/12,2012,2,27,0.28,0.792795718,2.29,2.2,2.24,2.79,1.78
2/28/12,2012,2,28,0.44,0.974264979,3.05,2.9,2.95,2.85,2.29
2/29/12,2012,2,29,0.44,0.661738336,2.29,2.16,2.18,2.79,1.52
3/1/12,2012,3,1,0.31,0.371367753,1.27,1.17,1.19,2.22,1.27
3/2/12,2012,3,2,0.5,0.724920928,2.03,2.11,2.13,2.08,2.29
3/3/12,2012,3,3,0.62,1.023061991,3.30,3.16,3.20,2.62,2.03
3/4/12,2012,3,4,0.56,1.063028812,3.56,3.6,3.63,2.90,2.29
3/5/12,2012,3,5,0.82,1.25867331,4.57,4.64,4.71,3.36,3.05
3/6/12,2012,3,6,0.51,1.108709931,4.57,4.43,4.45,2.47,4.06
3/7/12,2012,3,7,0.26,0.666986048,3.05,2.93,2.94,3.46,3.05
3/8/12,2012,3,8,0.24,0.648901165,3.05,3,3.01,2.92,2.54
3/9/12,2012,3,9,0.48,0.890131056,4.32,4.31,4.32,4.11,3.05
3/10/12,2012,3,10,0.44,0.844149828,4.32,4.29,4.35,4.26,2.79
3/11/12,2012,3,11,0.35,0.754056096,4.06,4.06,4.09,4.17,2.29
3/12/12,2012,3,12,0.3,0.649844289,3.56,3.61,3.67,4.64,3.05
3/13/12,2012,3,13,0.56,0.99025631,5.59,5.68,5.75,5.75,3.05
3/14/12,2012,3,14,0.48,0.369327456,2.29,2.19,2.23,3.83,1.78
3/15/12,2012,3,15,0.39,0.526654184,2.03,2.11,2.14,2.76,1.52
3/16/12,2012,3,16,0.88,0.400215983,1.78,1.6,1.67,2.29,1.27
